"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",5,1,5,2.0842915739388,1.15702464300652,1.15702464300652,2.0842915739388,1.15702464300652,2.0842915739388,2.0842915739388,1.15702464300652,5,1.15702464300652,1.15702464300652,3.76131756678805,2.0842915739388,2.0842915739388,5,3.76131756678805,1
"2",2.0842915739388,2.0842915739388,1.15702464300652,3.76131756678805,3.76131756678805,1.15702464300652,2.0842915739388,1,2.0842915739388,2.0842915739388,2.0842915739388,5,1.15702464300652,2.0842915739388,1.15702464300652,3.76131756678805,2.0842915739388,3.76131756678805,2.0842915739388,1
"3",5,1,5,2.0842915739388,1.15702464300652,2.0842915739388,2.0842915739388,1.15702464300652,2.0842915739388,2.0842915739388,1,5,1.15702464300652,1.15702464300652,3.76131756678805,2.0842915739388,1.15702464300652,5,3.76131756678805,1.15702464300652
"4",3.76131756678805,1.15702464300652,2.0842915739388,5,1.15702464300652,2.0842915739388,3.76131756678805,1.15702464300652,1.15702464300652,1.15702464300652,1.15702464300652,5,3.76131756678805,2.0842915739388,1.15702464300652,2.0842915739388,5,5,1.15702464300652,1.15702464300652
"5",2.0842915739388,2.0842915739388,1.15702464300652,3.76131756678805,5,1.15702464300652,2.0842915739388,1,2.0842915739388,2.0842915739388,3.76131756678805,5,1.15702464300652,2.0842915739388,1.15702464300652,3.76131756678805,2.0842915739388,3.76131756678805,2.0842915739388,1
"6",3.76131756678805,1.15702464300652,3.76131756678805,3.76131756678805,1.15702464300652,2.0842915739388,3.76131756678805,1.15702464300652,1.15702464300652,1.15702464300652,1.15702464300652,5,2.0842915739388,2.0842915739388,2.0842915739388,2.0842915739388,3.76131756678805,5,2.0842915739388,1.15702464300652
"7",3.76131756678805,1.15702464300652,2.0842915739388,3.76131756678805,2.0842915739388,1.15702464300652,3.76131756678805,1.15702464300652,1.15702464300652,1.15702464300652,1.15702464300652,5,2.0842915739388,2.0842915739388,1.15702464300652,2.0842915739388,3.76131756678805,5,2.0842915739388,1.15702464300652
"8",3.76131756678805,1.15702464300652,3.76131756678805,3.76131756678805,1.15702464300652,2.0842915739388,2.0842915739388,1.15702464300652,2.0842915739388,1.15702464300652,1.15702464300652,5,2.0842915739388,1.15702464300652,2.0842915739388,2.0842915739388,2.0842915739388,5,2.0842915739388,1.15702464300652
"9",3.76131756678805,1.15702464300652,3.76131756678805,1.15702464300652,2.0842915739388,1.15702464300652,2.0842915739388,1.15702464300652,3.76131756678805,2.0842915739388,1.15702464300652,5,1.15702464300652,1.15702464300652,3.76131756678805,2.0842915739388,1.15702464300652,5,3.76131756678805,1
"10",3.76131756678805,1.15702464300652,2.0842915739388,2.0842915739388,2.0842915739388,1.15702464300652,2.0842915739388,1.15702464300652,3.76131756678805,2.0842915739388,2.0842915739388,5,1.15702464300652,1.15702464300652,2.0842915739388,2.0842915739388,1.15702464300652,5,3.76131756678805,1
"11",2.0842915739388,2.0842915739388,1.15702464300652,3.76131756678805,5,1,2.0842915739388,1,2.0842915739388,2.0842915739388,3.76131756678805,5,1.15702464300652,2.0842915739388,1.15702464300652,3.76131756678805,2.0842915739388,3.76131756678805,2.0842915739388,1
"12",3.76131756678805,1.15702464300652,3.76131756678805,2.0842915739388,2.0842915739388,1.15702464300652,2.0842915739388,1.15702464300652,2.0842915739388,2.0842915739388,1.15702464300652,5,1.15702464300652,1.15702464300652,2.0842915739388,2.0842915739388,2.0842915739388,5,3.76131756678805,1
"13",3.76131756678805,1.15702464300652,3.76131756678805,5,1.15702464300652,2.0842915739388,3.76131756678805,1.15702464300652,1.15702464300652,1.15702464300652,1.15702464300652,5,3.76131756678805,2.0842915739388,1.15702464300652,2.0842915739388,5,5,1.15702464300652,1.15702464300652
"14",2.0842915739388,1.15702464300652,2.0842915739388,3.76131756678805,2.0842915739388,1.15702464300652,3.76131756678805,1.15702464300652,1.15702464300652,1.15702464300652,1.15702464300652,5,2.0842915739388,2.0842915739388,1.15702464300652,3.76131756678805,3.76131756678805,5,1.15702464300652,1.15702464300652
"15",5,1,5,1.15702464300652,1.15702464300652,1.15702464300652,1.15702464300652,1.15702464300652,3.76131756678805,2.0842915739388,1,5,1.15702464300652,1,5,1.15702464300652,1.15702464300652,5,5,1
"16",2.0842915739388,1.15702464300652,2.0842915739388,3.76131756678805,2.0842915739388,1.15702464300652,2.0842915739388,1.15702464300652,2.0842915739388,2.0842915739388,2.0842915739388,5,2.0842915739388,2.0842915739388,1.15702464300652,3.76131756678805,3.76131756678805,5,2.0842915739388,1.15702464300652
"17",3.76131756678805,1.15702464300652,3.76131756678805,5,1.15702464300652,2.0842915739388,3.76131756678805,1.15702464300652,1.15702464300652,1.15702464300652,1.15702464300652,5,3.76131756678805,2.0842915739388,1.15702464300652,2.0842915739388,5,5,1.15702464300652,1.15702464300652
"18",3.76131756678805,1.15702464300652,3.76131756678805,2.0842915739388,2.0842915739388,1.15702464300652,2.0842915739388,1.15702464300652,2.0842915739388,2.0842915739388,1.15702464300652,5,1.15702464300652,1.15702464300652,2.0842915739388,2.0842915739388,2.0842915739388,5,2.0842915739388,1.15702464300652
"19",3.76131756678805,1.15702464300652,3.76131756678805,1.15702464300652,2.0842915739388,1.15702464300652,2.0842915739388,1.15702464300652,3.76131756678805,2.0842915739388,1.15702464300652,5,1.15702464300652,1.15702464300652,3.76131756678805,2.0842915739388,1.15702464300652,5,5,1
