"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1",5,2.02718822826415,5,3.43704839144596,3.43704839144596,3.43704839144596,3.43704839144596,3.43704839144596,3.43704839144596,3.43704839144596,2.02718822826415,5,3.43704839144596,3.43704839144596,3.43704839144596,3.43704839144596,3.43704839144596,5,3.43704839144596,2.02718822826415
"2",2.02718822826415,2.02718822826415,2.02718822826415,3.43704839144596,3.43704839144596,1,3.43704839144596,1,2.02718822826415,2.02718822826415,3.43704839144596,5,2.02718822826415,2.02718822826415,2.02718822826415,3.43704839144596,3.43704839144596,3.43704839144596,3.43704839144596,1
"3",5,2.02718822826415,5,3.43704839144596,3.43704839144596,3.43704839144596,4.39965515029855,3.43704839144596,4.39965515029855,3.43704839144596,2.02718822826415,5,3.43704839144596,3.43704839144596,4.39965515029855,3.43704839144596,3.43704839144596,5,4.39965515029855,2.02718822826415
"4",3.43704839144596,2.02718822826415,3.43704839144596,5,3.43704839144596,3.43704839144596,3.43704839144596,3.43704839144596,2.02718822826415,2.02718822826415,3.43704839144596,5,3.43704839144596,3.43704839144596,3.43704839144596,3.43704839144596,4.39965515029855,5,2.02718822826415,3.43704839144596
"5",3.43704839144596,3.43704839144596,2.02718822826415,5,5,2.02718822826415,4.39965515029855,2.02718822826415,4.39965515029855,3.43704839144596,4.39965515029855,5,2.02718822826415,3.43704839144596,2.02718822826415,5,4.39965515029855,5,4.39965515029855,1
"6",3.43704839144596,1,3.43704839144596,3.43704839144596,2.02718822826415,3.43704839144596,3.43704839144596,2.02718822826415,2.02718822826415,2.02718822826415,2.02718822826415,5,3.43704839144596,3.43704839144596,3.43704839144596,3.43704839144596,3.43704839144596,5,3.43704839144596,2.02718822826415
"7",4.39965515029855,1,3.43704839144596,4.39965515029855,2.02718822826415,2.02718822826415,3.43704839144596,1,2.02718822826415,2.02718822826415,2.02718822826415,5,2.02718822826415,2.02718822826415,2.02718822826415,2.02718822826415,4.39965515029855,5,2.02718822826415,1
"8",3.43704839144596,1,3.43704839144596,3.43704839144596,2.02718822826415,2.02718822826415,3.43704839144596,2.02718822826415,2.02718822826415,2.02718822826415,1,5,2.02718822826415,2.02718822826415,2.02718822826415,2.02718822826415,3.43704839144596,5,2.02718822826415,1
"9",4.39965515029855,2.02718822826415,4.39965515029855,2.02718822826415,2.02718822826415,2.02718822826415,2.02718822826415,2.02718822826415,3.43704839144596,2.02718822826415,2.02718822826415,5,2.02718822826415,2.02718822826415,4.39965515029855,2.02718822826415,2.02718822826415,5,4.39965515029855,2.02718822826415
"10",2.02718822826415,2.02718822826415,2.02718822826415,2.02718822826415,2.02718822826415,1,2.02718822826415,1,2.02718822826415,2.02718822826415,2.02718822826415,5,1,2.02718822826415,2.02718822826415,2.02718822826415,2.02718822826415,4.39965515029855,2.02718822826415,1
"11",4.39965515029855,4.39965515029855,3.43704839144596,4.39965515029855,4.39965515029855,2.02718822826415,4.39965515029855,2.02718822826415,4.39965515029855,4.39965515029855,4.39965515029855,5,3.43704839144596,4.39965515029855,3.43704839144596,4.39965515029855,4.39965515029855,4.39965515029855,4.39965515029855,2.02718822826415
"12",3.43704839144596,2.02718822826415,2.02718822826415,2.02718822826415,2.02718822826415,2.02718822826415,2.02718822826415,2.02718822826415,2.02718822826415,2.02718822826415,2.02718822826415,5,2.02718822826415,2.02718822826415,2.02718822826415,2.02718822826415,2.02718822826415,5,3.43704839144596,2.02718822826415
"13",3.43704839144596,2.02718822826415,3.43704839144596,4.39965515029855,2.02718822826415,2.02718822826415,3.43704839144596,2.02718822826415,2.02718822826415,2.02718822826415,2.02718822826415,5,3.43704839144596,3.43704839144596,2.02718822826415,3.43704839144596,4.39965515029855,4.39965515029855,2.02718822826415,2.02718822826415
"14",4.39965515029855,2.02718822826415,4.39965515029855,4.39965515029855,4.39965515029855,3.43704839144596,4.39965515029855,2.02718822826415,3.43704839144596,3.43704839144596,4.39965515029855,5,4.39965515029855,4.39965515029855,2.02718822826415,4.39965515029855,4.39965515029855,5,3.43704839144596,2.02718822826415
